ID,Region,GenderNow,Age,Marital,Degree,Employed,Income,Polviews,Pres16,DeathPenalty,Courts,Attend,Postlife,Happy,Satfin,Energy
812,West,Man,39,Never married,Bachelor,Yes,"[25000, 49999]",Moderate,Other,Oppose,Too harsh,Never,No,Not too happy,More or less,Too little
813,West,Woman,52,Married,Bachelor,Yes,Not applicable,Moderate,Clinton,Oppose,Not harsh enough,Weekly,Yes,Pretty happy,Not at all,About right
814,West,Woman,44,Married,High school,Yes,"[0, 24999]",Moderate,Other,Favor,Not harsh enough,NA,Yes,Very happy,Not at all,Too little
815,Midwest,Woman,59,Divorced,High school,Yes,"[0, 24999]",Conservative,Clinton,Oppose,Not harsh enough,Weekly,Yes,Very happy,Not at all,Too little
816,Midwest,Not applicable,46,Divorced,High school,Yes,"[0, 24999]",Liberal,Other,Oppose,Too harsh,Weekly,Yes,Not too happy,More or less,Too little
817,Midwest,Not applicable,63,Never married,High school,No,Not applicable,Conservative,Trump,Oppose,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
818,Midwest,Man,26,Never married,High school,No,NA,NA,Clinton,Favor,About right,Never,No,Pretty happy,More or less,About right
819,Midwest,Man,31,Never married,High school,No,Not applicable,Slightly liberal,NA,Favor,Not harsh enough,Occasionally,Yes,Not too happy,More or less,About right
820,Midwest,Man,19,Never married,High school,No,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
821,Midwest,Woman,40,Never married,Graduate,Yes,"[0, 24999]",Moderate,Other,Oppose,Too harsh,Weekly,Don't know,Very happy,Satisfied,Too little
822,Midwest,Not applicable,64,Married,High school,No,Not applicable,Moderate,Clinton,Favor,Not harsh enough,Monthly,No,Very happy,More or less,About right
823,Midwest,Man,25,Never married,High school,No,"[0, 24999]",Moderate,NA,Favor,Too harsh,Never,Don't know,Pretty happy,More or less,Too little
824,Midwest,Man,56,Married,High school,No,Not applicable,Slghtly conservative,NA,Favor,Don't know,Occasionally,Yes,Pretty happy,More or less,About right
825,Midwest,Woman,41,Married,Junior college,No,Not applicable,Moderate,NA,Favor,About right,Occasionally,Yes,Pretty happy,More or less,Too little
826,Midwest,Not applicable,54,Divorced,Bachelor,Yes,"[50000, 74999]",Liberal,NA,NA,About right,NA,Yes,Very happy,Not at all,About right
827,Midwest,Not applicable,40,Separated,High school,Yes,Not applicable,Slghtly conservative,Trump,Oppose,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
828,Midwest,Not applicable,64,Married,Bachelor,Yes,$130000 +,Moderate,NA,Favor,Don't know,Occasionally,No,Not too happy,More or less,About right
829,Midwest,Woman,56,Divorced,Bachelor,Yes,"[75000, 129999]",Slghtly conservative,Trump,Oppose,Not harsh enough,Monthly,Yes,Very happy,More or less,About right
830,Midwest,Woman,71,Widowed,High school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Occasionally,Don't know,Pretty happy,Satisfied,Too little
831,Midwest,Man,50,Married,Bachelor,Yes,$130000 +,Liberal,Other,Favor,About right,Never,No,Very happy,Satisfied,Too little
832,Midwest,Man,69,Divorced,High school,No,Not applicable,Slightly liberal,Clinton,Oppose,Don't know,Never,Don't know,Pretty happy,Not at all,Too little
833,Midwest,Man,49,Never married,High school,Yes,"[0, 24999]",Moderate,Trump,Favor,Not harsh enough,Never,Yes,Pretty happy,More or less,Too little
834,Midwest,Man,61,Married,High school,Yes,$130000 +,Slghtly conservative,Trump,Favor,About right,Occasionally,Yes,Pretty happy,Not at all,Too little
835,Midwest,Woman,38,Divorced,Junior college,No,"[50000, 74999]",Moderate,NA,Oppose,About right,Occasionally,Yes,Not too happy,More or less,Too little
836,Midwest,Man,74,Married,Bachelor,Yes,$130000 +,Liberal,Clinton,Favor,Not harsh enough,Never,No,Very happy,Satisfied,Too little
837,Midwest,Woman,40,Married,High school,No,Not applicable,Slghtly conservative,NA,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,Too little
838,West,Not applicable,34,Married,High school,No,NA,NA,NA,Oppose,Too harsh,Never,No,Pretty happy,Satisfied,Too little
839,West,Man,41,Divorced,Junior college,Yes,"[50000, 74999]",Moderate,NA,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,About right
840,West,Not applicable,78,Married,Less than high school,Yes,"[50000, 74999]",Extrmly conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Satisfied,About right
841,West,Not applicable,47,Married,Less than high school,Yes,"[0, 24999]",Conservative,NA,Oppose,Not harsh enough,Weekly,Yes,Very happy,More or less,Don't know
842,West,Woman,50,Never married,High school,Yes,"[0, 24999]",Moderate,Clinton,Favor,Not harsh enough,Never,No,Not too happy,Not at all,Too little
843,West,Woman,41,Separated,High school,Yes,"[0, 24999]",Slightly liberal,Other,Favor,Don't know,Monthly,Yes,Pretty happy,Not at all,Too little
844,West,Not applicable,63,Divorced,Junior college,No,Not applicable,Moderate,Clinton,Oppose,About right,Monthly,Yes,Pretty happy,More or less,About right
845,West,Man,56,Married,High school,Yes,"[50000, 74999]",Extrmly conservative,Trump,Favor,Don't know,Weekly,Yes,Very happy,More or less,Too little
846,West,Not applicable,18,Never married,High school,No,Not applicable,Slightly liberal,NA,Favor,Not harsh enough,Never,Yes,Very happy,Satisfied,Too little
847,West,Man,25,Married,High school,Yes,"[25000, 49999]",Moderate,NA,Favor,Too harsh,Never,Yes,Very happy,More or less,Too little
848,West,Not applicable,55,Married,Junior college,Yes,"[25000, 49999]",Moderate,Clinton,Oppose,Not harsh enough,Never,No,Very happy,Satisfied,About right
849,West,Not applicable,58,Divorced,High school,Yes,"[0, 24999]",Moderate,Clinton,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,About right
850,West,Woman,39,Married,Junior college,Yes,"[25000, 49999]",Moderate,Clinton,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
851,West,Not applicable,42,Married,Bachelor,No,Not applicable,Slightly liberal,NA,Oppose,Too harsh,Monthly,Yes,Very happy,Not at all,Too little
852,West,Man,25,Never married,High school,No,"[25000, 49999]",Moderate,NA,Favor,Not harsh enough,Monthly,Yes,Very happy,Satisfied,Don't know
853,West,Not applicable,76,Married,Less than high school,No,Not applicable,Slightly liberal,NA,Oppose,Don't know,Occasionally,Yes,Pretty happy,More or less,About right
854,West,Not applicable,53,Divorced,Bachelor,Yes,"[75000, 129999]",Moderate,NA,Oppose,Don't know,Never,Yes,Very happy,More or less,Too little
855,West,Not applicable,57,Never married,High school,Yes,"[50000, 74999]",Liberal,Clinton,Oppose,Not harsh enough,Never,Don't know,Not too happy,More or less,Too little
856,West,Woman,53,Married,Junior college,Yes,"[50000, 74999]",Moderate,Trump,Favor,Not harsh enough,Monthly,Yes,Very happy,Satisfied,About right
857,West,Not applicable,63,Married,High school,No,Not applicable,Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Not too happy,More or less,Too little
858,West,Woman,62,Married,Bachelor,No,Not applicable,Slightly liberal,Trump,Oppose,Not harsh enough,Occasionally,Yes,Pretty happy,Satisfied,About right
859,West,Woman,56,Married,Bachelor,Yes,"[75000, 129999]",NA,Clinton,NA,Not harsh enough,Weekly,Yes,Very happy,Satisfied,About right
860,West,Man,70,Divorced,High school,No,Not applicable,Slightly liberal,Clinton,Favor,Not harsh enough,Occasionally,Yes,Not too happy,Not at all,Too little
861,West,Man,35,Never married,Bachelor,Yes,"[50000, 74999]",Moderate,Other,Oppose,Too harsh,Never,Don't know,Pretty happy,More or less,Too little
862,West,Not applicable,64,Married,Bachelor,Yes,"[0, 24999]",Slightly liberal,Clinton,Oppose,Too harsh,Occasionally,Don't know,Pretty happy,More or less,Too little
863,West,Man,32,Married,High school,Yes,Not applicable,Liberal,Clinton,Oppose,About right,Never,No,Pretty happy,More or less,About right
864,West,Woman,27,Never married,Bachelor,No,"[0, 24999]",Conservative,NA,Oppose,About right,Weekly,Yes,Very happy,Satisfied,About right
865,West,Man,67,Married,High school,Yes,"[25000, 49999]",Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,About right
866,West,Not applicable,27,Married,High school,No,"[0, 24999]",Moderate,Trump,Favor,Not harsh enough,Never,Yes,Pretty happy,More or less,About right
867,West,Man,31,Never married,High school,Yes,"[0, 24999]",Conservative,Trump,Oppose,Not harsh enough,Never,No,Not too happy,Not at all,Too little
868,West,Woman,79,Married,High school,No,Not applicable,Conservative,NA,Oppose,Not harsh enough,Weekly,Yes,Very happy,Satisfied,About right
869,West,Woman,41,Divorced,High school,Yes,"[50000, 74999]",Moderate,Trump,Favor,Don't know,Occasionally,Yes,Very happy,Satisfied,Too little
870,West,Not applicable,29,Married,High school,No,"[0, 24999]",Moderate,Clinton,Favor,Too harsh,Never,Yes,Pretty happy,Not at all,Too little
871,West,Woman,42,Never married,Less than high school,Yes,Not applicable,Moderate,NA,Oppose,Not harsh enough,Never,No,Very happy,More or less,About right
872,West,Woman,89,Widowed,High school,No,Not applicable,Moderate,Clinton,Favor,Too harsh,Never,No,Pretty happy,More or less,Too little
873,West,Not applicable,52,Married,Bachelor,Yes,"[0, 24999]",Moderate,Trump,Favor,Not harsh enough,Occasionally,Yes,Very happy,Satisfied,Too little
874,West,Not applicable,78,Married,Bachelor,No,Not applicable,Extremely liberal,Clinton,Favor,Too harsh,Never,Yes,Very happy,More or less,Too little
875,West,Man,77,Married,High school,No,"[0, 24999]",Conservative,Trump,Favor,Too harsh,Weekly,Don't know,Very happy,Satisfied,Too much
876,West,Woman,42,Divorced,Bachelor,Yes,$130000 +,Slightly liberal,Clinton,Favor,Not harsh enough,Occasionally,No,Very happy,More or less,Too little
877,West,Not applicable,45,Married,Bachelor,Yes,"[50000, 74999]",Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,Satisfied,Too little
878,West,Woman,64,Married,Graduate,Yes,NA,Moderate,Clinton,Oppose,Don't know,Never,Yes,Very happy,Satisfied,About right
879,West,Woman,83,Divorced,High school,No,Not applicable,Extremely liberal,Other,Oppose,Too harsh,Never,Yes,Very happy,Not at all,Too little
880,West,Not applicable,49,Married,Graduate,Yes,"[50000, 74999]",Liberal,Clinton,Oppose,Too harsh,Occasionally,Yes,Very happy,Satisfied,Too little
881,Midwest,Woman,31,Married,Bachelor,No,"[25000, 49999]",Slghtly conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
882,Midwest,Woman,42,Married,Bachelor,Yes,"[0, 24999]",Slghtly conservative,Clinton,Oppose,Not harsh enough,Weekly,Yes,Pretty happy,Satisfied,About right
883,Midwest,Not applicable,25,Never married,High school,Yes,Not applicable,Liberal,NA,Oppose,Too harsh,Monthly,Yes,Not too happy,Not at all,Too little
884,Midwest,Man,47,Married,Bachelor,Yes,"[25000, 49999]",Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,About right
885,Midwest,Not applicable,48,Married,Junior college,Yes,"[50000, 74999]",Moderate,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
886,Midwest,Woman,53,Widowed,High school,No,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,Too little
887,Midwest,Man,57,Divorced,Bachelor,Yes,"[25000, 49999]",Slightly liberal,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Satisfied,Too little
888,Midwest,Not applicable,84,Widowed,High school,No,Not applicable,Slghtly conservative,NA,Oppose,Not harsh enough,Weekly,Yes,Pretty happy,More or less,Don't know
889,Midwest,Woman,83,Widowed,High school,No,Not applicable,Moderate,Clinton,Favor,Not harsh enough,Weekly,Don't know,Pretty happy,More or less,Too little
890,Midwest,Woman,68,Widowed,Bachelor,Yes,"[0, 24999]",Moderate,Clinton,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
891,Midwest,Man,64,Never married,High school,No,Not applicable,Slightly liberal,Trump,Favor,Not harsh enough,Occasionally,Yes,Not too happy,More or less,About right
892,Midwest,Not applicable,63,Divorced,Bachelor,Yes,"[25000, 49999]",Liberal,Clinton,Oppose,NA,Monthly,Yes,Pretty happy,Not at all,Too little
893,Midwest,Woman,70,Widowed,High school,No,Not applicable,Moderate,Clinton,Favor,Not harsh enough,Occasionally,Yes,Not too happy,Not at all,Too little
894,Midwest,Man,21,Never married,High school,Yes,Not applicable,Slightly liberal,Clinton,NA,Don't know,Weekly,Yes,Not too happy,Not at all,About right
895,Midwest,Man,29,Never married,High school,Yes,"[0, 24999]",Moderate,Clinton,Oppose,Too harsh,Never,Yes,Very happy,More or less,Too much
896,Midwest,Not applicable,56,Divorced,Less than high school,Yes,"[50000, 74999]",Moderate,NA,Oppose,Not harsh enough,Never,Don't know,Pretty happy,More or less,Too little
897,Midwest,Not applicable,27,Never married,High school,No,"[25000, 49999]",Moderate,Clinton,Oppose,Too harsh,Occasionally,Yes,Pretty happy,Not at all,Too little
898,Midwest,Woman,53,Married,Less than high school,No,Not applicable,Conservative,Trump,Favor,Not harsh enough,Never,Don't know,Very happy,More or less,Too little
899,Midwest,Man,68,Married,High school,No,Not applicable,Moderate,NA,Favor,About right,NA,Yes,Not too happy,Not at all,Too little
900,Midwest,Not applicable,44,Divorced,High school,Yes,"[75000, 129999]",Slghtly conservative,Clinton,Favor,Not harsh enough,Never,Yes,Pretty happy,Satisfied,Too little
901,Midwest,Woman,68,Married,Less than high school,No,Not applicable,Moderate,NA,Oppose,Too harsh,Occasionally,Yes,Very happy,Not at all,About right
902,Midwest,Man,39,Never married,High school,Yes,"[50000, 74999]",Moderate,NA,Favor,Too harsh,Never,No,Pretty happy,Not at all,Too little
903,Midwest,Man,57,Divorced,High school,Yes,"[25000, 49999]",Moderate,NA,Favor,Not harsh enough,Occasionally,Yes,Not too happy,Not at all,About right
904,Midwest,Not applicable,25,Never married,High school,Yes,"[25000, 49999]",Extrmly conservative,NA,Oppose,Too harsh,Monthly,No,Pretty happy,Satisfied,Too much
905,Midwest,Not applicable,42,Never married,High school,No,"[0, 24999]",Conservative,Clinton,NA,Not harsh enough,Weekly,Yes,Very happy,More or less,Too little
906,Midwest,Man,25,Never married,High school,No,Not applicable,Moderate,Clinton,NA,About right,Never,Yes,Not too happy,Satisfied,About right
907,Midwest,Woman,19,Never married,High school,Yes,"[0, 24999]",Liberal,NA,Favor,Not harsh enough,Weekly,Yes,Pretty happy,Satisfied,About right
908,Midwest,Not applicable,66,Never married,High school,No,Not applicable,Extrmly conservative,NA,Favor,Not harsh enough,Weekly,No,Pretty happy,Not at all,About right
909,Midwest,Not applicable,74,Separated,Junior college,Yes,Not applicable,Moderate,Clinton,Oppose,Don't know,Never,Yes,Very happy,More or less,Too little
910,Midwest,Not applicable,69,Divorced,Graduate,No,Not applicable,NA,NA,Favor,Don't know,Never,Don't know,Not too happy,More or less,Too little
911,Midwest,Woman,26,Never married,High school,No,"[0, 24999]",Extrmly conservative,NA,Favor,Too harsh,Monthly,Yes,Not too happy,Not at all,About right
912,Midwest,Not applicable,69,Widowed,High school,No,"[0, 24999]",Conservative,NA,NA,About right,Weekly,Yes,Pretty happy,More or less,Don't know
913,Midwest,Woman,27,Married,High school,Yes,"[25000, 49999]",Slghtly conservative,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,About right
914,Midwest,Man,53,Never married,High school,No,"[50000, 74999]",Moderate,NA,Favor,Not harsh enough,Never,No,Pretty happy,More or less,Too little
915,Midwest,Man,35,Divorced,High school,Yes,"[50000, 74999]",Moderate,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,Too little
916,Midwest,Not applicable,32,Married,High school,Yes,"[25000, 49999]",Moderate,Clinton,Oppose,Not harsh enough,Never,Yes,Pretty happy,More or less,About right
917,Midwest,A gender not listed here,19,Never married,High school,Yes,Not applicable,Liberal,NA,Oppose,Not harsh enough,Never,Yes,Not too happy,More or less,Too little
918,Midwest,Man,56,Married,High school,Yes,"[25000, 49999]",Slghtly conservative,Trump,Favor,About right,Occasionally,Yes,Pretty happy,More or less,Too little
919,Midwest,Man,69,Divorced,Junior college,No,Not applicable,Slghtly conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
920,Midwest,Woman,66,Married,High school,No,Not applicable,Extremely liberal,Clinton,NA,Don't know,Never,Yes,Not too happy,Not at all,Too little
921,Midwest,Not applicable,69,Widowed,Bachelor,No,Not applicable,Slightly liberal,NA,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Too little
922,Midwest,Not applicable,43,Never married,High school,Yes,"[25000, 49999]",NA,NA,Favor,Don't know,Never,Don't know,Pretty happy,Not at all,Too little
923,Midwest,Woman,43,Divorced,High school,Yes,"[25000, 49999]",Extrmly conservative,Trump,NA,About right,Never,Yes,Very happy,More or less,About right
924,Midwest,Not applicable,44,Married,Bachelor,Yes,NA,Slghtly conservative,NA,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,Too little
925,Midwest,Not applicable,58,Widowed,Bachelor,Yes,$130000 +,Slightly liberal,Clinton,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
926,Midwest,Man,38,Married,High school,Yes,NA,Moderate,Trump,Favor,Not harsh enough,Monthly,Yes,Pretty happy,Satisfied,About right
